datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2016-01-01 00:00:00,0.0,0.0,0.0,3.395
2016-01-01 01:00:00,0.0,0.0,0.0,3.108
2016-01-01 02:00:00,0.0,0.0,0.0,3.071
2016-01-01 03:00:00,0.0,0.0,0.0,2.919
2016-01-01 04:00:00,0.0,0.0,0.0,2.745
2016-01-01 05:00:00,0.0,0.0,0.0,2.662
2016-01-01 06:00:00,0.0,0.0,0.0,2.634
2016-01-01 07:00:00,0.0,0.0,0.0,2.743
2016-01-01 08:00:00,1.0,3.0,4.0,2.953
2016-01-01 09:00:00,15.0,5.0,20.0,3.641
2016-01-01 10:00:00,40.0,10.0,42.0,4.409
2016-01-01 11:00:00,67.0,17.0,62.0,5.318
2016-01-01 12:00:00,94.0,31.0,74.0,6.236
2016-01-01 13:00:00,67.0,22.0,57.0,6.654
2016-01-01 14:00:00,18.0,6.0,23.0,6.424
2016-01-01 15:00:00,0.0,1.0,3.0,5.989
2016-01-01 16:00:00,0.0,0.0,0.0,5.789
2016-01-01 17:00:00,0.0,0.0,0.0,5.926
2016-01-01 18:00:00,0.0,0.0,0.0,6.308
2016-01-01 19:00:00,0.0,0.0,0.0,6.641
2016-01-01 20:00:00,0.0,0.0,0.0,6.782
2016-01-01 21:00:00,0.0,0.0,0.0,6.814
2016-01-01 22:00:00,0.0,0.0,0.0,6.735
2016-01-01 23:00:00,0.0,0.0,0.0,6.603
2016-01-02 00:00:00,0.0,0.0,0.0,6.531
2016-01-02 01:00:00,0.0,0.0,0.0,6.57
2016-01-02 02:00:00,0.0,0.0,0.0,6.746
2016-01-02 03:00:00,0.0,0.0,0.0,6.939
2016-01-02 04:00:00,0.0,0.0,0.0,7.105
2016-01-02 05:00:00,0.0,0.0,0.0,7.147
2016-01-02 06:00:00,0.0,0.0,0.0,7.256
2016-01-02 07:00:00,0.0,0.0,0.0,7.429
2016-01-02 08:00:00,14.0,17.0,8.0,7.739
2016-01-02 09:00:00,89.0,58.0,43.0,8.421
2016-01-02 10:00:00,135.0,74.0,72.0,9.137
2016-01-02 11:00:00,124.0,54.0,81.0,9.587
2016-01-02 12:00:00,88.0,30.0,70.0,9.701
2016-01-02 13:00:00,60.0,20.0,53.0,9.575
2016-01-02 14:00:00,19.0,7.0,24.0,9.284
2016-01-02 15:00:00,0.0,2.0,4.0,8.954
2016-01-02 16:00:00,0.0,0.0,0.0,8.76
2016-01-02 17:00:00,0.0,0.0,0.0,8.684
2016-01-02 18:00:00,0.0,0.0,0.0,8.551
2016-01-02 19:00:00,0.0,0.0,0.0,8.448
2016-01-02 20:00:00,0.0,0.0,0.0,8.111
2016-01-02 21:00:00,0.0,0.0,0.0,8.067
2016-01-02 22:00:00,0.0,0.0,0.0,8.082
2016-01-02 23:00:00,0.0,0.0,0.0,7.861
2016-01-03 00:00:00,0.0,0.0,0.0,7.854
2016-01-03 01:00:00,0.0,0.0,0.0,7.821
2016-01-03 02:00:00,0.0,0.0,0.0,7.611
2016-01-03 03:00:00,0.0,0.0,0.0,7.122
2016-01-03 04:00:00,0.0,0.0,0.0,6.332
2016-01-03 05:00:00,0.0,0.0,0.0,5.355
2016-01-03 06:00:00,0.0,0.0,0.0,4.491
2016-01-03 07:00:00,0.0,0.0,0.0,4.267
2016-01-03 08:00:00,0.0,2.0,4.0,4.718
2016-01-03 09:00:00,7.0,2.0,15.0,5.856
2016-01-03 10:00:00,14.0,2.0,23.0,7.025
2016-01-03 11:00:00,16.0,2.0,26.0,7.378
2016-01-03 12:00:00,13.0,1.0,23.0,7.068
2016-01-03 13:00:00,7.0,1.0,16.0,6.58
2016-01-03 14:00:00,2.0,1.0,8.0,6.308
2016-01-03 15:00:00,0.0,0.0,2.0,6.278
2016-01-03 16:00:00,0.0,0.0,0.0,6.342
2016-01-03 17:00:00,0.0,0.0,0.0,6.387
2016-01-03 18:00:00,0.0,0.0,0.0,6.24
2016-01-03 19:00:00,0.0,0.0,0.0,5.989
2016-01-03 20:00:00,0.0,0.0,0.0,5.967
2016-01-03 21:00:00,0.0,0.0,0.0,5.912
2016-01-03 22:00:00,0.0,0.0,0.0,5.817
2016-01-03 23:00:00,0.0,0.0,0.0,5.758
2016-01-04 00:00:00,0.0,0.0,0.0,5.687
2016-01-04 01:00:00,0.0,0.0,0.0,5.631
2016-01-04 02:00:00,0.0,0.0,0.0,5.509
2016-01-04 03:00:00,0.0,0.0,0.0,5.341
2016-01-04 04:00:00,0.0,0.0,0.0,5.265
2016-01-04 05:00:00,0.0,0.0,0.0,5.334
2016-01-04 06:00:00,0.0,0.0,0.0,5.5
2016-01-04 07:00:00,0.0,0.0,0.0,5.535
2016-01-04 08:00:00,3.0,5.0,6.0,5.664
2016-01-04 09:00:00,36.0,16.0,32.0,6.217
2016-01-04 10:00:00,102.0,46.0,67.0,7.066
2016-01-04 11:00:00,126.0,52.0,83.0,7.911
2016-01-04 12:00:00,77.0,22.0,67.0,8.131
2016-01-04 13:00:00,37.0,9.0,41.0,7.913
2016-01-04 14:00:00,19.0,7.0,24.0,7.71
2016-01-04 15:00:00,4.0,5.0,6.0,7.039
2016-01-04 16:00:00,0.0,0.0,0.0,6.429
2016-01-04 17:00:00,0.0,0.0,0.0,6.491
2016-01-04 18:00:00,0.0,0.0,0.0,6.531
2016-01-04 19:00:00,0.0,0.0,0.0,6.513
2016-01-04 20:00:00,0.0,0.0,0.0,6.467
2016-01-04 21:00:00,0.0,0.0,0.0,6.415
2016-01-04 22:00:00,0.0,0.0,0.0,6.456
2016-01-04 23:00:00,0.0,0.0,0.0,6.644
2016-01-05 00:00:00,0.0,0.0,0.0,6.803
2016-01-05 01:00:00,0.0,0.0,0.0,6.743
2016-01-05 02:00:00,0.0,0.0,0.0,6.784
2016-01-05 03:00:00,0.0,0.0,0.0,6.549
2016-01-05 04:00:00,0.0,0.0,0.0,6.482
2016-01-05 05:00:00,0.0,0.0,0.0,6.536
2016-01-05 06:00:00,0.0,0.0,0.0,6.634
2016-01-05 07:00:00,0.0,0.0,0.0,6.728
2016-01-05 08:00:00,1.0,3.0,5.0,6.822
2016-01-05 09:00:00,24.0,9.0,26.0,7.292
2016-01-05 10:00:00,56.0,17.0,52.0,7.869
2016-01-05 11:00:00,95.0,32.0,74.0,8.45
2016-01-05 12:00:00,110.0,41.0,80.0,8.823
2016-01-05 13:00:00,83.0,32.0,63.0,8.872
2016-01-05 14:00:00,36.0,16.0,33.0,8.459
2016-01-05 15:00:00,3.0,5.0,6.0,7.407
2016-01-05 16:00:00,0.0,0.0,0.0,6.987
2016-01-05 17:00:00,0.0,0.0,0.0,7.097
2016-01-05 18:00:00,0.0,0.0,0.0,7.234
2016-01-05 19:00:00,0.0,0.0,0.0,7.374
2016-01-05 20:00:00,0.0,0.0,0.0,7.535
2016-01-05 21:00:00,0.0,0.0,0.0,7.578
2016-01-05 22:00:00,0.0,0.0,0.0,7.477
2016-01-05 23:00:00,0.0,0.0,0.0,7.364
2016-01-06 00:00:00,0.0,0.0,0.0,7.169
2016-01-06 01:00:00,0.0,0.0,0.0,7.035
2016-01-06 02:00:00,0.0,0.0,0.0,6.908
2016-01-06 03:00:00,0.0,0.0,0.0,6.731
2016-01-06 04:00:00,0.0,0.0,0.0,6.473
2016-01-06 05:00:00,0.0,0.0,0.0,6.212
2016-01-06 06:00:00,0.0,0.0,0.0,5.943
2016-01-06 07:00:00,0.0,0.0,0.0,5.732
2016-01-06 08:00:00,7.0,8.0,7.0,5.784
2016-01-06 09:00:00,39.0,18.0,33.0,6.619
2016-01-06 10:00:00,59.0,19.0,53.0,6.936
2016-01-06 11:00:00,77.0,22.0,67.0,7.149
2016-01-06 12:00:00,90.0,29.0,73.0,7.305
2016-01-06 13:00:00,80.0,29.0,62.0,7.232
2016-01-06 14:00:00,37.0,16.0,34.0,6.871
2016-01-06 15:00:00,3.0,5.0,6.0,6.172
2016-01-06 16:00:00,0.0,0.0,0.0,5.848
2016-01-06 17:00:00,0.0,0.0,0.0,5.665
2016-01-06 18:00:00,0.0,0.0,0.0,5.44
2016-01-06 19:00:00,0.0,0.0,0.0,5.415
2016-01-06 20:00:00,0.0,0.0,0.0,5.41
2016-01-06 21:00:00,0.0,0.0,0.0,5.634
2016-01-06 22:00:00,0.0,0.0,0.0,5.741
2016-01-06 23:00:00,0.0,0.0,0.0,5.729
2016-01-07 00:00:00,0.0,0.0,0.0,5.68
2016-01-07 01:00:00,0.0,0.0,0.0,5.724
2016-01-07 02:00:00,0.0,0.0,0.0,5.943
2016-01-07 03:00:00,0.0,0.0,0.0,6.281
2016-01-07 04:00:00,0.0,0.0,0.0,6.462
2016-01-07 05:00:00,0.0,0.0,0.0,6.151
2016-01-07 06:00:00,0.0,0.0,0.0,5.728
2016-01-07 07:00:00,0.0,0.0,0.0,5.599
2016-01-07 08:00:00,0.0,1.0,2.0,5.743
2016-01-07 09:00:00,6.0,2.0,13.0,6.291
2016-01-07 10:00:00,36.0,9.0,40.0,7.022
2016-01-07 11:00:00,116.0,45.0,81.0,7.424
2016-01-07 12:00:00,187.0,100.0,94.0,7.514
2016-01-07 13:00:00,184.0,110.0,80.0,7.442
2016-01-07 14:00:00,102.0,65.0,48.0,7.045
2016-01-07 15:00:00,24.0,25.0,11.0,6.211
2016-01-07 16:00:00,0.0,0.0,0.0,5.279
2016-01-07 17:00:00,0.0,0.0,0.0,4.703
2016-01-07 18:00:00,0.0,0.0,0.0,4.325
2016-01-07 19:00:00,0.0,0.0,0.0,3.954
2016-01-07 20:00:00,0.0,0.0,0.0,3.364
2016-01-07 21:00:00,0.0,0.0,0.0,2.579
